Fecha,Hora,Producto,ISIN,Bolsa de,Centro de ejecución,Número,Precio,,Valor local,,Valor,,Tipo de cambio,Costes de transacción,,Total,,ID Orden
14-09-2022,21:48,ALPHABET INC. - CLASS A,US02079K3059,NDQ,MSPL,-100,104.6300,USD,10463.00,USD,10489.29,EUR,0.9975,-1.00,EUR,10488.29,EUR,3d4a01d5-474b-413d-a74b-178b8911211f
14-09-2022,21:30,ASBURY AUTOMOTIVE GROU,US0434361046,NSY,CDED,-31,159.2200,USD,4935.82,USD,4949.21,EUR,0.9973,-1.00,EUR,4948.21,EUR,308dadc0-41dd-4eee-a6ce-04a33cf72303
14-09-2022,16:36,META PLATFORMS INC,US30303M1027,NDQ,ARCX,-33,150.0000,USD,4950.00,USD,4961.44,EUR,0.9977,-1.00,EUR,4960.44,EUR,d174d1ea-6aba-4ae3-b454-c1f451ed1c3c
14-09-2022,16:27,META PLATFORMS INC,US30303M1027,NDQ,BATS,33,149.4200,USD,-4930.86,USD,-4943.74,EUR,0.9974,-1.00,EUR,-4944.74,EUR,ce47c588-c090-4b11-b130-eade00dbce59
14-09-2022,16:18,META PLATFORMS INC,US30303M1027,NDQ,XNAS,66,150.5500,USD,-9936.30,USD,-9957.27,EUR,0.9979,-1.00,EUR,-9958.27,EUR,9c162e9e-efdb-4c2c-a3ab-d591a9bd2de8
14-09-2022,16:13,ALPHABET INC. - CLASS A,US02079K3059,NDQ,XNAS,140,104.0000,USD,-14560.00,USD,-14583.42,EUR,0.9984,-1.00,EUR,-14584.42,EUR,09627b51-1886-40a0-b23d-498a013341a3
14-09-2022,16:11,ASBURY AUTOMOTIVE GROU,US0434361046,NSY,XNAS,31,156.3600,USD,-4847.16,USD,-4854.96,EUR,0.9984,-1.00,EUR,-4855.96,EUR,984a9069-5184-47cb-8afb-f1c4cc4abc74
07-09-2022,15:30,ENBRIDGE INC COMMON ST,CA29250N1050,NSY,CDED,-82,40.3600,USD,3309.52,USD,3341.96,EUR,0.9903,,EUR,3341.96,EUR,3c248e49-97f6-48da-ab0f-79cc3b22eded
07-09-2022,15:30,ENBRIDGE INC COMMON ST,CA29250N1050,NSY,CDED,-8,40.3700,USD,322.96,USD,326.13,EUR,0.9903,,EUR,326.13,EUR,3c248e49-97f6-48da-ab0f-79cc3b22eded
07-09-2022,15:30,ENBRIDGE INC COMMON ST,CA29250N1050,NSY,CDED,-10,40.3700,USD,403.70,USD,407.66,EUR,0.9903,-1.00,EUR,406.66,EUR,3c248e49-97f6-48da-ab0f-79cc3b22eded
30-08-2022,21:02,STAG INDUSTRIAL INC.,US85254J1025,NSY,XNYS,-38,31.5000,USD,1197.00,USD,1193.78,EUR,1.0027,,EUR,1193.78,EUR,9e7ae5c7-5ab3-4190-aec4-ea9572576d73
30-08-2022,21:02,STAG INDUSTRIAL INC.,US85254J1025,NSY,XNYS,-25,31.5000,USD,787.50,USD,785.38,EUR,1.0027,,EUR,785.38,EUR,9e7ae5c7-5ab3-4190-aec4-ea9572576d73
30-08-2022,21:02,STAG INDUSTRIAL INC.,US85254J1025,NSY,XNYS,-75,31.5000,USD,2362.50,USD,2356.15,EUR,1.0027,,EUR,2356.15,EUR,9e7ae5c7-5ab3-4190-aec4-ea9572576d73
30-08-2022,21:02,STAG INDUSTRIAL INC.,US85254J1025,NSY,XNYS,-83,31.5000,USD,2614.50,USD,2607.48,EUR,1.0027,,EUR,2607.48,EUR,9e7ae5c7-5ab3-4190-aec4-ea9572576d73
30-08-2022,21:02,STAG INDUSTRIAL INC.,US85254J1025,NSY,XNYS,-100,31.5000,USD,3150.00,USD,3141.54,EUR,1.0027,,EUR,3141.54,EUR,9e7ae5c7-5ab3-4190-aec4-ea9572576d73
30-08-2022,21:02,STAG INDUSTRIAL INC.,US85254J1025,NSY,XNYS,-17,31.5000,USD,535.50,USD,534.06,EUR,1.0027,-0.50,EUR,533.56,EUR,9e7ae5c7-5ab3-4190-aec4-ea9572576d73
30-08-2022,20:40,STORE CAPITAL CORPORAT,US8621211007,NSY,MSPL,-200,27.2000,USD,5440.00,USD,5426.47,EUR,1.0025,-0.50,EUR,5425.97,EUR,ad7c148b-7501-44a1-a047-f3a8dc28bd85
30-08-2022,20:33,MAIN STREET CAPITAL CO,US56035L1044,NSY,XNAS,-37,41.3300,USD,1529.21,USD,1524.65,EUR,1.0030,,EUR,1524.65,EUR,c105cff4-00dc-49c3-8d22-bd9a004f8bf3
30-08-2022,20:32,MAIN STREET CAPITAL CO,US56035L1044,NSY,XNAS,-3,41.3300,USD,123.99,USD,123.62,EUR,1.0030,,EUR,123.62,EUR,c105cff4-00dc-49c3-8d22-bd9a004f8bf3
30-08-2022,20:32,MAIN STREET CAPITAL CO,US56035L1044,NSY,XNAS,-60,41.3300,USD,2479.80,USD,2472.40,EUR,1.0030,-0.50,EUR,2471.90,EUR,c105cff4-00dc-49c3-8d22-bd9a004f8bf3
30-08-2022,18:14,ANNALY CAPITAL MANAGEM,US0357104092,NSY,MSPL,-600,6.4300,USD,3858.00,USD,3846.10,EUR,1.0031,-0.50,EUR,3845.60,EUR,0c824f85-c403-41a2-b502-3b671c586563
30-08-2022,13:19,KISTOS PLC,GB00BLF7NX68,LSE,AIMX,500,608.0000,GBX,-304000.00,GBX,-3551.42,EUR,85.5996,-4.40,EUR,-3555.82,EUR,26ab6e9a-d09e-4611-a6c8-eb4591dc25e3
30-08-2022,09:00,RIO TINTO,GB0007188757,LSE,XLON,-86,4880.0000,GBX,419680.00,GBX,4922.34,EUR,85.2602,-4.40,EUR,4917.94,EUR,ddc849d0-21bb-4053-abd4-7bd95775f7ee
29-08-2022,12:36,ISHARES GLOBAL WATER UCITS ETF USD (DIST),IE00B1TXK627,XET,XETA,-100,55.0200,EUR,5502.00,EUR,5502.00,EUR,,,EUR,5502.00,EUR,b9e52274-ea42-4c5d-b0c8-6e6461bb308b
29-08-2022,10:07,WIRTEK A/S,DK0060040913,OMK,DSME,-395,16.5000,DKK,6517.50,DKK,876.24,EUR,7.4381,-4.40,EUR,871.84,EUR,8ae3d5c9-2aaf-494f-9388-e5a2e49a8dd4
26-08-2022,16:16,DOVALUE,IT0001044996,MIL,CEUO,1500,5.8400,EUR,-8760.00,EUR,-8760.00,EUR,,-4.40,EUR,-8764.40,EUR,0194fa61-7e5a-459d-af29-3c95dce6d680
25-08-2022,11:09,KISTOS PLC,GB00BLF7NX68,LSE,AIMX,329,640.0000,GBX,-210560.00,GBX,-2493.62,EUR,84.4395,-4.40,EUR,-2498.02,EUR,11946dd6-328e-4ff7-aea3-b3d8b50ca3cd
25-08-2022,10:42,WIRTEK A/S,DK0060040913,OMK,DSME,-600,18.1000,DKK,10860.00,DKK,1460.21,EUR,7.4373,,EUR,1460.21,EUR,102055a4-5f7b-497b-8a43-1ca5ecfa979a
24-08-2022,16:59,WIRTEK A/S,DK0060040913,OMK,DSME,-5,18.1000,DKK,90.50,DKK,12.17,EUR,7.4372,-4.40,EUR,7.77,EUR,102055a4-5f7b-497b-8a43-1ca5ecfa979a
23-08-2022,19:51,REALTY INCOME CORPORAT,US7561091049,NSY,MSPL,-100,70.3100,USD,7031.00,USD,7054.32,EUR,0.9967,-0.50,EUR,7053.82,EUR,b8b4e0e1-59bb-405e-9d07-f0ca8c6a9207
23-08-2022,16:17,MEDICAL PROPERTIES TRU,US58463J3041,NSY,CDED,-317,15.4700,USD,4903.99,USD,4906.96,EUR,0.9994,-0.50,EUR,4906.46,EUR,6a764fea-22aa-48fb-8f51-f54d37113498
22-08-2022,16:16,MAIN STREET CAPITAL CO,US56035L1044,NSY,ARCX,43,41.8500,USD,-1799.55,USD,-1804.61,EUR,0.9972,,EUR,-1804.61,EUR,5e6bfdf9-deff-436c-945b-7bc8f08aaea3
22-08-2022,16:16,MAIN STREET CAPITAL CO,US56035L1044,NSY,ARCX,1,41.8500,USD,-41.85,USD,-41.97,EUR,0.9972,,EUR,-41.97,EUR,5e6bfdf9-deff-436c-945b-7bc8f08aaea3
22-08-2022,16:16,MAIN STREET CAPITAL CO,US56035L1044,NSY,ARCX,23,41.8500,USD,-962.55,USD,-965.26,EUR,0.9972,,EUR,-965.26,EUR,5e6bfdf9-deff-436c-945b-7bc8f08aaea3
22-08-2022,16:16,MAIN STREET CAPITAL CO,US56035L1044,NSY,ARCX,18,41.8500,USD,-753.30,USD,-755.42,EUR,0.9972,,EUR,-755.42,EUR,5e6bfdf9-deff-436c-945b-7bc8f08aaea3
22-08-2022,16:16,MAIN STREET CAPITAL CO,US56035L1044,NSY,ARCX,2,41.8500,USD,-83.70,USD,-83.94,EUR,0.9972,,EUR,-83.94,EUR,5e6bfdf9-deff-436c-945b-7bc8f08aaea3
22-08-2022,16:16,MAIN STREET CAPITAL CO,US56035L1044,NSY,ARCX,2,41.8500,USD,-83.70,USD,-83.93,EUR,0.9973,,EUR,-83.93,EUR,5e6bfdf9-deff-436c-945b-7bc8f08aaea3
22-08-2022,16:16,MAIN STREET CAPITAL CO,US56035L1044,NSY,ARCX,11,41.8500,USD,-460.35,USD,-461.60,EUR,0.9973,-0.50,EUR,-462.10,EUR,5e6bfdf9-deff-436c-945b-7bc8f08aaea3
22-08-2022,15:30,MAIN STREET CAPITAL CO,US56035L1044,NSY,SOHO,-100,42.0200,USD,4202.00,USD,4200.77,EUR,1.0003,-0.50,EUR,4200.27,EUR,6a28cc13-4158-491a-840c-010968a3ca60
18-08-2022,16:38,MO-BRUK SA,PLMOBRK00013,WSE,XWAR,-11,350.0000,PLN,3850.00,PLN,815.92,EUR,4.7186,,EUR,815.92,EUR,d1860b24-a275-4b10-ae32-caf71ca58d44
18-08-2022,16:38,MO-BRUK SA,PLMOBRK00013,WSE,XWAR,-3,350.0000,PLN,1050.00,PLN,222.53,EUR,4.7184,,EUR,222.53,EUR,d1860b24-a275-4b10-ae32-caf71ca58d44
18-08-2022,16:38,MO-BRUK SA,PLMOBRK00013,WSE,XWAR,-20,350.0000,PLN,7000.00,PLN,1483.63,EUR,4.7182,,EUR,1483.63,EUR,d1860b24-a275-4b10-ae32-caf71ca58d44
18-08-2022,16:38,MO-BRUK SA,PLMOBRK00013,WSE,XWAR,-8,350.0000,PLN,2800.00,PLN,593.45,EUR,4.7182,,EUR,593.45,EUR,d1860b24-a275-4b10-ae32-caf71ca58d44
18-08-2022,16:38,MO-BRUK SA,PLMOBRK00013,WSE,XWAR,-20,350.0000,PLN,7000.00,PLN,1483.63,EUR,4.7182,,EUR,1483.63,EUR,d1860b24-a275-4b10-ae32-caf71ca58d44
18-08-2022,16:38,MO-BRUK SA,PLMOBRK00013,WSE,XWAR,-8,350.0000,PLN,2800.00,PLN,593.45,EUR,4.7182,-4.40,EUR,589.05,EUR,d1860b24-a275-4b10-ae32-caf71ca58d44
16-08-2022,20:25,ORCA ENERGY GROUP INC,VGG6769T1158,TSV,XTSX,200,5.0000,CAD,-1000.00,CAD,-765.41,EUR,1.3065,,EUR,-765.41,EUR,3a66569b-7c01-4eb2-88b3-d8be4297a466
16-08-2022,19:41,ORCA ENERGY GROUP INC,VGG6769T1158,TSV,XTSX,100,5.0000,CAD,-500.00,CAD,-382.38,EUR,1.3076,,EUR,-382.38,EUR,3a66569b-7c01-4eb2-88b3-d8be4297a466
16-08-2022,19:41,ORCA ENERGY GROUP INC,VGG6769T1158,TSV,XTSX,100,5.0000,CAD,-500.00,CAD,-382.38,EUR,1.3076,,EUR,-382.38,EUR,3a66569b-7c01-4eb2-88b3-d8be4297a466
16-08-2022,19:41,ORCA ENERGY GROUP INC,VGG6769T1158,TSV,XTSX,100,5.0000,CAD,-500.00,CAD,-382.38,EUR,1.3076,-0.50,EUR,-382.88,EUR,3a66569b-7c01-4eb2-88b3-d8be4297a466
16-08-2022,13:00,RIO TINTO,GB0007188757,LSE,XLON,86,4874.5000,GBX,-419207.00,GBX,-4973.97,EUR,84.2801,-4.40,EUR,-4978.37,EUR,c313a1e5-82f1-44b6-b7ca-85f656219c90
10-08-2022,11:05,WIRTEK A/S,DK0060040913,OMK,DSME,1000,18.0000,DKK,-18000.00,DKK,-2419.17,EUR,7.4406,-4.40,EUR,-2423.57,EUR,7fdd0604-f5b3-4c82-9615-a46d12224497
09-08-2022,21:54,MAIN STREET CAPITAL CO,US56035L1044,NSY,SOHO,100,44.3500,USD,-4435.00,USD,-4345.08,EUR,1.0207,-0.50,EUR,-4345.58,EUR,70939b6b-c012-4f11-874a-5886e0008eb8
09-08-2022,21:29,ANNALY CAPITAL MANAGEM,US0357104092,NSY,CDED,500,6.6100,USD,-3305.00,USD,-3236.41,EUR,1.0212,,EUR,-3236.41,EUR,5df7858b-b56b-4cc6-a123-4a8534ef466b
09-08-2022,21:29,ANNALY CAPITAL MANAGEM,US0357104092,NSY,CDED,100,6.6050,USD,-660.50,USD,-646.79,EUR,1.0212,-0.50,EUR,-647.29,EUR,5df7858b-b56b-4cc6-a123-4a8534ef466b
04-08-2022,19:20,"CARECLOUD, INC.",US14167R1005,NDQ,SOHO,-551,3.9000,USD,2148.90,USD,2100.39,EUR,1.0231,,EUR,2100.39,EUR,c268d75f-edd3-45eb-8848-49f1e5c1bd14
04-08-2022,19:15,"CARECLOUD, INC.",US14167R1005,NDQ,SOHO,-20,3.9400,USD,78.80,USD,77.00,EUR,1.0234,,EUR,77.00,EUR,c268d75f-edd3-45eb-8848-49f1e5c1bd14
04-08-2022,19:15,"CARECLOUD, INC.",US14167R1005,NDQ,SOHO,-50,3.9400,USD,197.00,USD,192.50,EUR,1.0234,,EUR,192.50,EUR,c268d75f-edd3-45eb-8848-49f1e5c1bd14
04-08-2022,19:15,"CARECLOUD, INC.",US14167R1005,NDQ,SOHO,-379,3.9500,USD,1497.05,USD,1462.83,EUR,1.0234,-0.50,EUR,1462.33,EUR,c268d75f-edd3-45eb-8848-49f1e5c1bd14
03-08-2022,21:59,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNYS,55,20.0800,USD,-1104.40,USD,-1086.16,EUR,1.0168,,EUR,-1086.16,EUR,48dbb4e3-fae5-4351-b557-f4d78bc987d9
03-08-2022,21:59,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNYS,100,20.0800,USD,-2008.00,USD,-1974.84,EUR,1.0168,,EUR,-1974.84,EUR,48dbb4e3-fae5-4351-b557-f4d78bc987d9
03-08-2022,21:59,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNYS,50,20.0800,USD,-1004.00,USD,-987.42,EUR,1.0168,-0.50,EUR,-987.92,EUR,48dbb4e3-fae5-4351-b557-f4d78bc987d9
03-08-2022,21:58,MEDICAL PROPERTIES TRU,US58463J3041,NSY,SOHO,317,16.1200,USD,-5110.04,USD,-5025.64,EUR,1.0168,-0.50,EUR,-5026.14,EUR,cf841df7-8d57-4d1e-baae-b87442f595f8
28-07-2022,16:00,ALTRIA GROUP INC.,US02209S1033,NSY,CDED,-50,44.0000,USD,2200.00,USD,2169.21,EUR,1.0142,,EUR,2169.21,EUR,31bacbfc-3617-481d-b532-26e57d2c4d65
28-07-2022,16:00,ALTRIA GROUP INC.,US02209S1033,NSY,MSPL,-100,44.0000,USD,4400.00,USD,4338.42,EUR,1.0142,-0.50,EUR,4337.92,EUR,31bacbfc-3617-481d-b532-26e57d2c4d65
28-07-2022,11:30,TELEFONICA SA,ES0178430E18,MAD,XMAD,1370,4.3860,EUR,-6008.82,EUR,-6008.82,EUR,,-0.50,EUR,-6009.32,EUR,de9dc3df-3e15-4913-8925-a3fbc7839dff
22-07-2022,17:35,ARCHAEA ENERGY INC. CLASS A COMMON STOCK,US03940F1030,NSY,CDED,43,14.0000,USD,-602.00,USD,-588.93,EUR,1.0222,,EUR,-588.93,EUR,baf77dae-93a1-48b7-ba35-aaabc4f5406e
22-07-2022,17:35,ARCHAEA ENERGY INC. CLASS A COMMON STOCK,US03940F1030,NSY,BATS,1,14.0000,USD,-14.00,USD,-13.70,EUR,1.0222,,EUR,-13.70,EUR,baf77dae-93a1-48b7-ba35-aaabc4f5406e
22-07-2022,17:35,ARCHAEA ENERGY INC. CLASS A COMMON STOCK,US03940F1030,NSY,BATS,1,14.0000,USD,-14.00,USD,-13.70,EUR,1.0222,,EUR,-13.70,EUR,baf77dae-93a1-48b7-ba35-aaabc4f5406e
22-07-2022,17:35,ARCHAEA ENERGY INC. CLASS A COMMON STOCK,US03940F1030,NSY,BATS,100,14.0000,USD,-1400.00,USD,-1369.60,EUR,1.0222,,EUR,-1369.60,EUR,baf77dae-93a1-48b7-ba35-aaabc4f5406e
22-07-2022,17:35,ARCHAEA ENERGY INC. CLASS A COMMON STOCK,US03940F1030,NSY,BATS,100,14.0000,USD,-1400.00,USD,-1369.60,EUR,1.0222,,EUR,-1369.60,EUR,baf77dae-93a1-48b7-ba35-aaabc4f5406e
22-07-2022,17:35,ARCHAEA ENERGY INC. CLASS A COMMON STOCK,US03940F1030,NSY,BATS,100,14.0000,USD,-1400.00,USD,-1369.60,EUR,1.0222,,EUR,-1369.60,EUR,baf77dae-93a1-48b7-ba35-aaabc4f5406e
22-07-2022,16:00,ARCHAEA ENERGY INC. CLASS A COMMON STOCK,US03940F1030,NSY,BATS,20,14.0000,USD,-280.00,USD,-273.57,EUR,1.0235,-0.50,EUR,-274.07,EUR,baf77dae-93a1-48b7-ba35-aaabc4f5406e
22-07-2022,15:44,ALTRIA GROUP INC.,US02209S1033,NSY,XNAS,150,43.0000,USD,-6450.00,USD,-6323.57,EUR,1.0200,-0.50,EUR,-6324.07,EUR,6108b2c4-0833-4b66-8b27-004d941c594a
21-07-2022,21:12,CISCO SYSTEMS INC. -,US17275R1023,NDQ,CDED,-100,44.5000,USD,4450.00,USD,4365.77,EUR,1.0193,-0.50,EUR,4365.27,EUR,23619586-cd89-4f11-bc56-3b10629f149a
21-07-2022,18:17,AT&T INC.,US00206R1023,NSY,EPRL,-200,18.9100,USD,3782.00,USD,3714.06,EUR,1.0183,,EUR,3714.06,EUR,9bcf9943-435e-4bed-9a91-e9782baf56ea
21-07-2022,18:17,AT&T INC.,US00206R1023,NSY,MEMX,-70,18.9100,USD,1323.70,USD,1299.92,EUR,1.0183,-0.50,EUR,1299.42,EUR,9bcf9943-435e-4bed-9a91-e9782baf56ea
21-07-2022,17:27,AT&T INC.,US00206R1023,NSY,CDED,170,18.8850,USD,-3210.45,USD,-3149.99,EUR,1.0192,,EUR,-3149.99,EUR,7215c223-edea-4ca4-96bb-7ee8fb9c0d83
21-07-2022,17:27,AT&T INC.,US00206R1023,NSY,CDED,100,18.8850,USD,-1888.50,USD,-1852.94,EUR,1.0192,-0.50,EUR,-1853.44,EUR,7215c223-edea-4ca4-96bb-7ee8fb9c0d83
20-07-2022,21:59,STORE CAPITAL CORPORAT,US8621211007,NSY,XNYS,100,27.3000,USD,-2730.00,USD,-2682.27,EUR,1.0178,,EUR,-2682.27,EUR,ce74a72d-0aab-4c7d-9c85-7727c3a3889f
20-07-2022,21:59,STORE CAPITAL CORPORAT,US8621211007,NSY,XNYS,100,27.3000,USD,-2730.00,USD,-2682.27,EUR,1.0178,-0.50,EUR,-2682.77,EUR,ce74a72d-0aab-4c7d-9c85-7727c3a3889f
19-07-2022,09:12,VERBIO VEREINIGTE BIOENERGIE AG,DE000A0JL9W6,XET,XETA,-100,49.0000,EUR,4900.00,EUR,4900.00,EUR,,-4.40,EUR,4895.60,EUR,0d7bd380-44a1-4bd3-9160-ed00108aa682
18-07-2022,15:45,REALTY INCOME CORPORAT,US7561091049,NSY,CDED,100,69.9700,USD,-6997.00,USD,-6890.92,EUR,1.0154,-0.50,EUR,-6891.42,EUR,3d2b1c24-2415-4d58-8ca1-4203fdc537fb
18-07-2022,10:06,NAGARRO SE,DE000A3H2200,XET,XETA,-200,101.8000,EUR,20360.00,EUR,20360.00,EUR,,-4.40,EUR,20355.60,EUR,5b373e2b-53f2-4f88-b49c-d004a4151545
18-07-2022,10:01,ISHARES GLOBAL WATER UCITS ETF USD (DIST),IE00B1TXK627,XET,XETA,100,51.9500,EUR,-5195.00,EUR,-5195.00,EUR,,,EUR,-5195.00,EUR,98c6b89c-b4b5-40c9-b42a-4a6a0b47079b
15-07-2022,15:42,ABBOTT LABORATORIES CO,US0028241000,NSY,CDED,-50,107.4600,USD,5373.00,USD,5343.64,EUR,1.0055,-0.50,EUR,5343.14,EUR,aad8b632-1bd8-4f15-824d-72106d5ad2e6
14-07-2022,15:25,VERBIO VEREINIGTE BIOENERGIE AG,DE000A0JL9W6,XET,XETA,3,46.4200,EUR,-139.26,EUR,-139.26,EUR,,,EUR,-139.26,EUR,133d8c96-3559-4815-b363-cc00b11b95e0
14-07-2022,15:25,VERBIO VEREINIGTE BIOENERGIE AG,DE000A0JL9W6,XET,XETA,97,46.4200,EUR,-4502.74,EUR,-4502.74,EUR,,-4.40,EUR,-4507.14,EUR,133d8c96-3559-4815-b363-cc00b11b95e0
13-07-2022,16:22,CISCO SYSTEMS INC. -,US17275R1023,NDQ,MSPL,100,42.2300,USD,-4223.00,USD,-4210.81,EUR,1.0029,-0.50,EUR,-4211.31,EUR,cc1f1a36-ff12-41c3-807f-d76322dd37b5
13-07-2022,16:18,STAG INDUSTRIAL INC.,US85254J1025,NSY,CDED,335,29.5900,USD,-9912.65,USD,-9871.25,EUR,1.0042,,EUR,-9871.25,EUR,bc648d08-6a51-44b3-9b62-dfb66f1cb97d
13-07-2022,16:18,STAG INDUSTRIAL INC.,US85254J1025,NSY,CDED,2,29.5800,USD,-59.16,USD,-58.91,EUR,1.0042,,EUR,-58.91,EUR,bc648d08-6a51-44b3-9b62-dfb66f1cb97d
13-07-2022,16:18,STAG INDUSTRIAL INC.,US85254J1025,NSY,CDED,1,29.5800,USD,-29.58,USD,-29.46,EUR,1.0042,-0.50,EUR,-29.96,EUR,bc648d08-6a51-44b3-9b62-dfb66f1cb97d
13-07-2022,16:10,ABBOTT LABORATORIES CO,US0028241000,NSY,BATS,50,106.2200,USD,-5311.00,USD,-5296.20,EUR,1.0028,-0.50,EUR,-5296.70,EUR,14fada11-b292-4cb2-992e-e0848ed3a361
13-07-2022,16:08,ENBRIDGE INC COMMON ST,CA29250N1050,NSY,CDED,97,41.4200,USD,-4017.74,USD,-4003.35,EUR,1.0036,,EUR,-4003.35,EUR,edfe9114-5035-461e-a061-7260b3fe83ab
13-07-2022,16:08,ENBRIDGE INC COMMON ST,CA29250N1050,NSY,CDED,1,41.4200,USD,-41.42,USD,-41.27,EUR,1.0036,,EUR,-41.27,EUR,edfe9114-5035-461e-a061-7260b3fe83ab
13-07-2022,16:08,ENBRIDGE INC COMMON ST,CA29250N1050,NSY,CDED,2,41.4200,USD,-82.84,USD,-82.54,EUR,1.0036,-0.50,EUR,-83.04,EUR,edfe9114-5035-461e-a061-7260b3fe83ab
13-07-2022,13:31,NAGARRO SE,DE000A3H2200,XET,XETA,177,95.0000,EUR,-16815.00,EUR,-16815.00,EUR,,,EUR,-16815.00,EUR,8164367d-5764-47fc-8ea3-5fe88cedca3e
13-07-2022,13:31,NAGARRO SE,DE000A3H2200,XET,XETA,23,95.0000,EUR,-2185.00,EUR,-2185.00,EUR,,-4.40,EUR,-2189.40,EUR,8164367d-5764-47fc-8ea3-5fe88cedca3e
13-07-2022,12:08,NAGARRO SE,DE000A3H2200,XET,XETA,-40,97.8000,EUR,3912.00,EUR,3912.00,EUR,,,EUR,3912.00,EUR,9ea48278-2b26-430f-bd4e-9ad27fb69547
13-07-2022,12:08,NAGARRO SE,DE000A3H2200,XET,XETA,-60,97.9000,EUR,5874.00,EUR,5874.00,EUR,,-4.40,EUR,5869.60,EUR,9ea48278-2b26-430f-bd4e-9ad27fb69547
13-07-2022,11:49,NAGARRO SE,DE000A3H2200,XET,XETA,3,99.2000,EUR,-297.60,EUR,-297.60,EUR,,,EUR,-297.60,EUR,120c0f3f-b4b2-42d8-99f5-cecf69ebebea
13-07-2022,11:49,NAGARRO SE,DE000A3H2200,XET,XETA,6,99.2000,EUR,-595.20,EUR,-595.20,EUR,,,EUR,-595.20,EUR,120c0f3f-b4b2-42d8-99f5-cecf69ebebea
13-07-2022,11:49,NAGARRO SE,DE000A3H2200,XET,XETA,10,99.2000,EUR,-992.00,EUR,-992.00,EUR,,,EUR,-992.00,EUR,120c0f3f-b4b2-42d8-99f5-cecf69ebebea
13-07-2022,11:49,NAGARRO SE,DE000A3H2200,XET,XETA,26,99.2000,EUR,-2579.20,EUR,-2579.20,EUR,,,EUR,-2579.20,EUR,120c0f3f-b4b2-42d8-99f5-cecf69ebebea
13-07-2022,11:49,NAGARRO SE,DE000A3H2200,XET,XETA,55,99.2000,EUR,-5456.00,EUR,-5456.00,EUR,,-4.40,EUR,-5460.40,EUR,120c0f3f-b4b2-42d8-99f5-cecf69ebebea
05-07-2022,16:43,LI-CYCLE HOLDINGS CORP. COMMON SHARES,CA50202P1053,NSY,SOHO,15,6.2864,USD,-94.30,USD,-91.94,EUR,1.0256,,EUR,-91.94,EUR,5bfb5e37-88ab-48a3-a84d-8c2ad703c97f
05-07-2022,16:43,LI-CYCLE HOLDINGS CORP. COMMON SHARES,CA50202P1053,NSY,MSPL,800,6.2850,USD,-5028.00,USD,-4902.53,EUR,1.0256,-0.50,EUR,-4903.03,EUR,5bfb5e37-88ab-48a3-a84d-8c2ad703c97f
05-07-2022,15:43,NAGARRO SE,DE000A3H2200,XET,XETA,-130,105.0000,EUR,13650.00,EUR,13650.00,EUR,,-4.40,EUR,13645.60,EUR,ace618d2-a0df-4d08-83dd-6342e72063c1
05-07-2022,15:42,LI-CYCLE HOLDINGS CORP. COMMON SHARES,CA50202P1053,NSY,XNAS,-32,6.4000,USD,204.80,USD,199.48,EUR,1.0267,,EUR,199.48,EUR,23a59a4c-826e-4c35-8d3f-5b1bc1544cdc
05-07-2022,15:42,LI-CYCLE HOLDINGS CORP. COMMON SHARES,CA50202P1053,NSY,XNAS,-200,6.4000,USD,1280.00,USD,1246.72,EUR,1.0267,,EUR,1246.72,EUR,23a59a4c-826e-4c35-8d3f-5b1bc1544cdc
05-07-2022,15:42,LI-CYCLE HOLDINGS CORP. COMMON SHARES,CA50202P1053,NSY,XNAS,-200,6.4000,USD,1280.00,USD,1246.72,EUR,1.0267,,EUR,1246.72,EUR,23a59a4c-826e-4c35-8d3f-5b1bc1544cdc
05-07-2022,15:42,LI-CYCLE HOLDINGS CORP. COMMON SHARES,CA50202P1053,NSY,ARCX,-100,6.4000,USD,640.00,USD,623.36,EUR,1.0267,,EUR,623.36,EUR,23a59a4c-826e-4c35-8d3f-5b1bc1544cdc
05-07-2022,15:42,LI-CYCLE HOLDINGS CORP. COMMON SHARES,CA50202P1053,NSY,XNAS,-200,6.4000,USD,1280.00,USD,1246.72,EUR,1.0267,-0.50,EUR,1246.22,EUR,23a59a4c-826e-4c35-8d3f-5b1bc1544cdc
05-07-2022,15:21,NAGARRO SE,DE000A3H2200,XET,XETA,-12,105.0000,EUR,1260.00,EUR,1260.00,EUR,,,EUR,1260.00,EUR,7494dc73-6458-49b3-8897-221882cb1efa
05-07-2022,15:21,NAGARRO SE,DE000A3H2200,XET,XETA,-50,105.0000,EUR,5250.00,EUR,5250.00,EUR,,,EUR,5250.00,EUR,7494dc73-6458-49b3-8897-221882cb1efa
05-07-2022,15:21,NAGARRO SE,DE000A3H2200,XET,XETA,-50,105.0000,EUR,5250.00,EUR,5250.00,EUR,,,EUR,5250.00,EUR,7494dc73-6458-49b3-8897-221882cb1efa
05-07-2022,15:21,NAGARRO SE,DE000A3H2200,XET,XETA,-50,105.0000,EUR,5250.00,EUR,5250.00,EUR,,,EUR,5250.00,EUR,7494dc73-6458-49b3-8897-221882cb1efa
