Fecha;Hora;Producto;ISIN;Ticker;Bolsa;Exchange Yahoo;Exchange Google;Cantidad;Precio;Precio Divisa;Valor Local;Valor Local Divisa;Valor;Valor Divisa;Tipo de cambio;Costes Transacción;Costes Transacción Divisa;Total;Total Divisa
30-10-2019;14:38;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;3.0;1251.37;USD;3754.11;USD;3379.65;EUR;1.1108;-0.51;EUR;3379.14;EUR
30-10-2019;14:38;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;2.0;1251.26;USD;2502.52;USD;2252.9;EUR;1.1108;-0.01;EUR;2252.89;EUR
30-10-2019;14:38;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;1.0;1251.25;USD;1251.25;USD;1126.45;EUR;1.1108;0.0;EUR;1126.45;EUR
31-10-2019;17:01;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;6.0;1250.0;USD;-7500.0;USD;-6721.64;EUR;1.1158;-0.52;EUR;-6722.16;EUR
04-11-2019;15:44;AIR LIQUIDE;FR0000120073;AI;EPA;.PA;EPA;34.0;118.7;EUR;-4035.8;EUR;-4035.8;EUR;0.0;-6.34;EUR;-4042.14;EUR
05-11-2019;16:28;PAYPAL HOLDINGS INC.;US70450Y1038;PYPL;NDQ;;NASDAQ;59.0;100.83;USD;5948.97;USD;5371.05;EUR;1.1076;-0.71;EUR;5370.34;EUR
06-11-2019;17:22;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;9.0;81.83;USD;-736.47;USD;-665.16;EUR;1.1072;-0.53;EUR;-665.69;EUR
06-11-2019;17:22;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;39.0;81.83;USD;-3191.37;USD;-2882.38;EUR;1.1072;-0.14;EUR;-2882.52;EUR
06-11-2019;17:22;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;24.0;81.83;USD;-1963.92;USD;-1773.78;EUR;1.1072;-0.09;EUR;-1773.87;EUR
06-11-2019;18:11;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;12.0;81.25;USD;975.0;USD;880.68;EUR;1.1071;-0.54;EUR;880.14;EUR
06-11-2019;18:11;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;60.0;81.23;USD;4873.8;USD;4402.31;EUR;1.1071;-0.22;EUR;4402.09;EUR
08-11-2019;15:30;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;9.0;190.09;USD;-1710.81;USD;-1551.76;EUR;1.1025;-0.53;EUR;-1552.29;EUR
14-11-2019;16:04;AIR LIQUIDE;FR0000120073;AI;EPA;.PA;EPA;17.0;119.55;EUR;-2032.35;EUR;-2032.35;EUR;0.0;-5.18;EUR;-2037.53;EUR
21-11-2019;11:25;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;10000.0;0.0091;EUR;-91.0;EUR;-91.0;EUR;0.0;-2.05;EUR;-93.05;EUR
11-12-2019;17:27;ORGANIGRAM HOLDINGS INC. - COMMON SHARES;CA68620P1018;OGI;NDQ;;NASDAQ;750.0;2.58;USD;-1935.0;USD;-1744.03;EUR;1.1095;-3.21;EUR;-1747.24;EUR
